tconst,primaryTitle,startYear,runtimeMinutes,rating,primaryGenre_Adult,primaryGenre_Adventure,primaryGenre_Animation,primaryGenre_Biography,primaryGenre_Comedy,primaryGenre_Crime,primaryGenre_Documentary,primaryGenre_Drama,primaryGenre_Family,primaryGenre_Fantasy,primaryGenre_Film-Noir,primaryGenre_History,primaryGenre_Horror,primaryGenre_Music,primaryGenre_Musical,primaryGenre_Mystery,primaryGenre_News,primaryGenre_Reality-TV,primaryGenre_Romance,primaryGenre_Sci-Fi,primaryGenre_Short,primaryGenre_Sport,primaryGenre_Thriller,primaryGenre_War,primaryGenre_Western,primaryGenre_\N,directors_count,actor1_count,actor2_count
tt0091251,Come and See,1985,142,8.216628660456783,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt21626284,Lost Ladies,2023,122,8.21357859587481,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0044741,Ikiru,1952,143,8.20518913626169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,3,1
tt9900782,Kaithi,2019,145,8.203671271648458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,7,1
tt6019206,Kill Bill: The Whole Bloody Affair,2006,247,8.202400361213519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1,2
tt0055031,Judgment at Nuremberg,1961,179,8.20010723779522,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,15,4
tt0252597,"Feyzo, the Polite One",1978,83,8.199326066713962,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,27,4
tt0048434,Night and Fog,1956,32,8.198014035338877,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,4
tt0993846,The Wolf of Wall Street,2013,180,8.19461763339997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,20,5
tt0372784,Batman Begins,2005,140,8.194527251906456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,17,5
tt1130884,Shutter Island,2010,138,8.194151805154883,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,20,3
tt0120382,The Truman Show,1998,103,8.192909690572375,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,15,8
tt0266697,Kill Bill: Vol. 1,2003,111,8.19279145242452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,2,2
tt0266543,Finding Nemo,2003,100,8.192241087535287,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,1
tt0477348,No Country for Old Men,2007,122,8.19194566260437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,4,3
tt0107290,Jurassic Park,1993,127,8.191942078138963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,4,4
tt0167404,The Sixth Sense,1999,107,8.191815383136287,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,10,2
tt0268978,A Beautiful Mind,2001,135,8.191219533290326,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,12,8
tt0095016,Die Hard,1988,132,8.190940922121786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,10,2
tt0075314,Taxi Driver,1976,114,8.190767650189473,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,21,4
tt0208092,Snatch,2000,102,8.190503496932912,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,5,8
tt12361178,Drishyam 2,2021,152,8.19048986881416,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,28,5
tt10872600,Spider-Man: No Way Home,2021,148,8.190448328897492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,4
tt0066921,A Clockwork Orange,1971,136,8.19016409319201,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,1
tt1392214,Prisoners,2013,153,8.189584481579397,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,9,3
tt0097576,Indiana Jones and the Last Crusade,1989,127,8.189315916875183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,11,5
tt0093058,Full Metal Jacket,1987,116,8.189081654750543,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,1
tt9179430,Vikram,2022,175,8.188367256362977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,29,10
tt1745960,Top Gun: Maverick,2022,130,8.188227965625101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,24,5
tt0457430,Pan's Labyrinth,2006,118,8.187656594569113,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
tt8579674,1917,2019,119,8.187564060600742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,2
tt0469494,There Will Be Blood,2007,158,8.186600366116773,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,8,3
tt0119488,L.A. Confidential,1997,138,8.186052247146497,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,9,5
tt6966692,Green Book,2018,130,8.185646921430529,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6,1
tt0112641,Casino,1995,178,8.184831566354474,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,21,3
tt0071853,Monty Python and the Holy Grail,1975,91,8.184803134402163,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,2,3
tt14961016,I'm Still Here,2024,136,8.182996912731294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,3
tt0076276,Who's Singin' Over There?,1980,86,8.18257118573319,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt14888874,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,2020,138,8.18219601642933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,77,278
tt0084787,The Thing,1982,109,8.181944767613105,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,11,1
tt0347149,Howl's Moving Castle,2004,119,8.181326306055922,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,1,1
tt7738784,Resurrection,2018,147,8.180500999979362,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,27,1
tt0105695,Unforgiven,1992,130,8.180294748274365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,22,4
tt0363163,Downfall,2004,156,8.177075106246024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
tt0031381,Gone with the Wind,1939,238,8.174321219890126,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,6,1
tt0770802,Samsara,2011,102,8.173059430602333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt16747572,The Silence of Swastika,2021,56,8.171438977921033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,278
tt0053291,Some Like It Hot,1959,121,8.169880144871968,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,3,5
tt0059578,For a Few Dollars More,1965,132,8.169133163299373,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,22,2
tt9052870,Chhichhore,2019,143,8.168817505525503,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,4
tt11580854,Sarpatta Parambarai,2021,173,8.168203268029087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,1
tt0080678,The Elephant Man,1980,124,8.167299640972784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,16,2
